035346;SN;Type1;Type2;RSSI1;RSSI2;BAT;DATA
LORA_V100
08/12/2022 15:10:02;00a407;21;3;97;80;0;70032.2;225.07;0.98
08/12/2022 15:10:03;009212;21;3;96;77;0;1350533.4;225.52;0.0
08/12/2022 15:10:04;009224;21;3;94;77;0;1270216.0;225.22;0.02
08/12/2022 15:10:05;009629;21;63;104;85;0;1003470.7;224.99;0.06;1369635.4;0.64;1.38;-2.8
08/12/2022 15:10:06;009074;21;63;107;86;0;54785.8;224.95;0.04;141557.2;0.6;0.86;-2.8
08/12/2022 15:10:07;009222;21;3;134;93;0;722009.7;224.55;0.58
08/12/2022 15:10:08;009827;21;3;105;85;0;11246.8;228.13;0.0
08/12/2022 15:10:09;009534;21;63;93;74;0;194020.8;225.07;0.22;173466.9;1.98;4.48;-2.8
08/12/2022 15:10:10;009963;21;3;101;85;0;-821832.5;224.83;0.0
08/12/2022 15:10:11;009112;21;3;96;77;0;142746.1;225.38;0.12
08/12/2022 15:10:12;00a082;21;63;110;87;0;416346.7;224.71;0.26;408168.4;2.7;5.36;-2.8
08/12/2022 15:15:02;00a407;21;3;98;79;0;70037.8;224.43;1.0
08/12/2022 15:15:03;009212;21;3;96;78;0;1350533.7;224.59;0.14
08/12/2022 15:15:04;009224;21;3;88;73;0;1270266.0;222.86;12.38
08/12/2022 15:15:05;009629;21;63;104;84;0;1003470.9;225.08;0.06;1369636.0;0.64;1.38;-2.8
08/12/2022 15:15:06;009074;21;63;107;86;0;54786.0;222.75;0.04;141557.6;0.58;0.84;-2.8
08/12/2022 15:15:07;009222;21;3;134;93;0;722012.6;224.01;0.58
08/12/2022 15:15:08;009827;21;3;105;85;0;11246.8;228.04;0.0
08/12/2022 15:15:09;009534;21;63;93;75;0;194028.7;223.9;1.1;173475.4;20.82;22.28;-2.8
08/12/2022 15:15:10;009963;21;3;100;84;0;-821832.5;225.11;0.0
08/12/2022 15:15:11;009112;21;3;95;77;0;142746.1;225.1;0.12
08/12/2022 15:15:12;00a082;21;63;110;88;0;416347.8;222.91;0.26;408170.7;2.68;5.24;-2.8
08/12/2022 15:20:02;00a407;21;3;98;79;0;70043.5;223.97;1.22
