035346;SN;Type1;Type2;RSSI1;RSSI2;BAT;DATA
LORA_V100
10/10/2022 15:29:58;000155;2;0;92;0;3.4;26.65;52.52;18;4
10/10/2022 15:30:03;009001;21;3;99;93;0;0.0;271.05;0.0
10/10/2022 15:30:31;000156;2;0;90;96;3.4;25.78;55.76;0;0
10/10/2022 15:31:52;000156;2;0;92;90;3.3;25.78;55.76;0;0
