035346;SN;Type1;Type2;RSSI1;RSSI2;BAT;DATA
LORA_V100
01/01/2023 15:10:02;00a407;21;3;103;83;0;89034.1;225.07;0.6
01/01/2023 15:10:03;009212;21;3;92;74;0;1352189.4;225.34;0.14
01/01/2023 15:10:04;009224;21;3;96;80;0;1272267.2;223.49;0.02
01/01/2023 15:10:05;009629;21;63;105;84;0;1005324.9;225.18;0.06;1373686.5;0.68;1.46;-2.8
01/01/2023 15:10:06;009074;21;63;107;87;0;56047.5;223.03;0.02;143714.3;0.24;0.64;-2.8
01/01/2023 15:10:07;009222;21;3;133;93;0;740073.4;223.92;0.04
01/01/2023 15:10:08;009827;21;3;106;87;0;12515.6;227.49;0.0
01/01/2023 15:10:09;009534;21;63;93;75;0;229237.0;223.9;1.1;214256.0;20.64;21.86;-2.8
01/01/2023 15:10:10;009963;21;3;100;84;0;-818042.3;225.57;0.0
01/01/2023 15:10:11;009112;21;3;97;80;0;159768.0;225.47;0.92
01/01/2023 15:10:12;00a082;21;63;106;85;0;424149.4;222.82;0.26;423618.2;2.84;5.5;-2.8
01/01/2023 15:15:02;00a407;21;3;102;83;0;89036.8;221.03;0.58
01/01/2023 15:15:03;009212;21;3;94;76;0;1352190.1;220.98;0.14
01/01/2023 15:15:04;009224;21;3;96;79;0;1272267.2;226.67;0.02
01/01/2023 15:15:05;009629;21;63;105;84;0;1005325.2;221.04;0.06;1373687.1;0.66;1.46;-2.8
01/01/2023 15:15:06;009074;21;63;104;83;0;56047.6;226.23;0.02;143714.6;0.26;0.64;-2.8
01/01/2023 15:15:07;009222;21;3;133;93;0;740073.5;226.44;0.04
01/01/2023 15:15:08;009827;21;3;107;87;0;12515.7;228.13;0.0
01/01/2023 15:15:09;009534;21;63;92;74;0;229245.0;226.52;1.04;214264.7;19.26;20.74;-2.8
01/01/2023 15:15:10;009963;21;3;101;84;0;-818042.2;220.96;0.0
01/01/2023 15:15:11;009112;21;3;94;79;0;159842.5;218.08;18.18
01/01/2023 15:15:12;00a082;21;63;107;86;0;424150.6;225.97;0.26;423620.4;2.76;5.34;-2.8
01/01/2023 15:20:02;00a407;21;3;102;83;0;89039.1;224.24;0.54
01/01/2023 15:20:03;009212;21;3;96;76;0;1352190.8;224.41;0.14
01/01/2023 15:20:04;009224;21;3;98;79;0;1272267.3;226.49;0.02
01/01/2023 15:20:05;009629;21;63;105;84;0;1005325.4;223.8;0.06;1373687.6;0.66;1.44;-2.8
01/01/2023 15:20:06;009074;21;63;108;84;0;56047.8;226.23;0.02;143714.8;0.26;0.66;-2.8
01/01/2023 15:20:07;009222;21;3;132;93;0;740073.5;227.25;0.04
01/01/2023 15:20:08;009827;21;3;107;87;0;12515.7;227.12;0.0
01/01/2023 15:20:09;009534;21;63;91;72;0;229253.0;227.43;1.04;214273.3;19.48;21.02;-2.8
01/01/2023 15:20:10;009963;21;3;101;84;0;-818042.2;223.73;0.0
01/01/2023 15:20:11;009112;21;3;96;77;0;159960.5;224.37;0.26
01/01/2023 15:20:12;00a082;21;63;107;86;0;424151.7;226.06;0.26;423622.7;2.72;5.42;-2.8
01/01/2023 15:25:02;00a407;21;3;102;83;0;89041.4;224.24;0.54
01/01/2023 15:25:03;009212;21;3;94;78;0;1352191.5;224.5;0.14
01/01/2023 15:25:04;009224;21;3;87;71;0;1272267.3;222.49;0.02
01/01/2023 15:25:05;009629;21;63;104;84;0;1005325.7;224.63;0.06;1373688.3;0.66;1.46;-2.8
01/01/2023 15:25:06;009074;21;63;107;85;0;56048.2;222.11;0.1;143715.5;1.28;2.08;-2.8
01/01/2023 15:25:07;009222;21;3;133;93;0;740073.6;222.48;0.04
01/01/2023 15:25:08;009827;21;3;106;87;0;12515.7;224.75;0.0
01/01/2023 15:25:09;009534;21;63;91;73;0;229261.1;222.0;1.06;214282.0;19.46;20.84;-2.8
01/01/2023 15:25:10;009963;21;3;101;83;0;-818042.1;224.19;0.0
01/01/2023 15:25:11;009112;21;3;96;79;0;159960.8;224.47;0.16
01/01/2023 15:25:12;00a082;21;63;107;85;0;424152.9;221.47;0.26;423625.0;2.74;5.36;-2.8
01/01/2023 15:30:02;00a407;21;3;102;83;0;89043.7;222.41;0.68
01/01/2023 15:30:03;009212;21;3;92;73;0;1352192.2;222.93;0.14
01/01/2023 15:30:04;009224;21;3;92;76;0;1272267.4;222.4;0.02
01/01/2023 15:30:05;009629;21;63;104;84;0;1005326.0;223.06;0.06;1373688.8;0.66;1.4;-2.8
01/01/2023 15:30:06;009074;21;63;106;84;0;56048.7;222.02;0.1;143716.4;1.28;2.0;-2.8
01/01/2023 15:30:07;009222;21;3;132;93;0;740073.7;222.84;0.02
01/01/2023 15:30:08;009827;21;3;106;86;0;12515.7;226.57;0.0
01/01/2023 15:30:09;009534;21;63;92;73;0;229269.2;223.18;1.04;214290.7;19.74;20.94;-2.8
01/01/2023 15:30:10;009963;21;3;102;85;0;-818042.1;222.62;0.0
01/01/2023 15:30:11;009112;21;3;96;79;0;159961.2;223.01;0.16
01/01/2023 15:30:12;00a082;21;63;106;84;0;424154.0;223.99;0.24;423627.1;2.74;5.04;-2.8
01/01/2023 15:35:02;00a407;21;3;103;83;0;89046.0;223.24;0.6
01/01/2023 15:35:03;009212;21;3;93;75;0;1352192.9;223.76;0.14
01/01/2023 15:35:04;009224;21;3;93;76;0;1272267.4;224.67;0.02
01/01/2023 15:35:05;009629;21;63;104;84;0;1005326.3;222.7;0.06;1373689.4;0.68;1.44;-2.8
01/01/2023 15:35:06;009074;21;63;105;84;0;56049.3;224.12;0.1;143717.3;1.28;2.08;-2.8
01/01/2023 15:35:07;009222;21;3;133;94;0;740075.9;224.37;0.92
01/01/2023 15:35:08;009827;21;3;106;86;0;12515.8;225.94;0.0
01/01/2023 15:35:09;009534;21;63;92;74;0;229277.3;224.53;1.04;214299.3;19.28;20.58;-2.8
01/01/2023 15:35:10;009963;21;3;102;85;0;-818042.0;223.36;0.0
01/01/2023 15:35:11;009112;21;3;95;77;0;159961.3;222.82;0.12
01/01/2023 15:35:12;00a082;21;63;105;83;0;424155.1;223.72;0.26;423629.3;2.72;5.32;-2.8
01/01/2023 15:40:02;00a407;21;3;102;83;0;89048.6;223.42;0.58
01/01/2023 15:40:03;009212;21;3;88;73;0;1352193.6;223.67;0.14
01/01/2023 15:40:04;009224;21;3;94;77;0;1272267.4;225.13;0.02
01/01/2023 15:40:05;009629;21;63;104;84;0;1005326.5;223.16;0.06;1373690.0;0.66;1.38;-2.8
01/01/2023 15:40:06;009074;21;63;106;84;0;56049.8;224.95;0.1;143718.1;1.28;2.0;-2.8
01/01/2023 15:40:07;009222;21;3;132;93;0;740080.7;225.63;0.88
01/01/2023 15:40:08;009827;21;3;106;86;0;12515.8;224.84;0.0
01/01/2023 15:40:09;009534;21;63;92;73;0;229285.5;225.62;1.1;214308.0;21.18;21.76;-2.8
01/01/2023 15:40:10;009963;21;3;102;85;0;-818042.0;223.36;0.0
01/01/2023 15:40:11;009112;21;3;96;76;0;159961.3;223.28;0.12
01/01/2023 15:40:12;00a082;21;63;106;85;0;424156.3;224.89;0.24;423631.5;2.74;5.06;-2.8
01/01/2023 15:45:02;00a407;21;3;102;83;0;89051.0;227.18;0.54
01/01/2023 15:45:03;009212;21;3;90;73;0;1352194.3;227.65;0.14
01/01/2023 15:45:04;009224;21;3;95;77;0;1272267.5;229.57;0.02
01/01/2023 15:45:05;009629;21;63;104;85;0;1005326.8;227.01;0.06;1373690.6;0.66;1.42;-2.8
01/01/2023 15:45:06;009074;21;63;105;85;0;56050.3;229.61;0.1;143719.0;1.28;2.1;-2.8
01/01/2023 15:45:07;009222;21;3;133;93;0;740085.3;229.77;0.88
01/01/2023 15:45:08;009827;21;3;107;86;0;12515.8;231.5;0.0
01/01/2023 15:45:09;009534;21;63;93;75;0;229293.6;229.6;1.06;214316.7;19.94;21.38;-2.8
01/01/2023 15:45:10;009963;21;3;102;85;0;-818041.8;227.32;0.0
01/01/2023 15:45:11;009112;21;3;95;78;0;159961.4;227.2;0.12
01/01/2023 15:45:12;00a082;21;63;106;85;0;424157.4;228.94;0.26;423633.7;2.72;5.38;-2.8
01/01/2023 15:50:02;00a407;21;3;102;83;0;89053.3;226.9;0.54
01/01/2023 15:50:03;009212;21;3;91;73;0;1352195.0;226.63;0.14
01/01/2023 15:50:04;009224;21;3;94;76;0;1272267.5;227.49;0.02
01/01/2023 15:50:05;009629;21;63;104;85;0;1005327.1;226.0;0.06;1373691.2;0.68;1.4;-2.8
01/01/2023 15:50:06;009074;21;63;106;85;0;56050.9;227.51;0.08;143719.8;1.28;1.98;-2.8
01/01/2023 15:50:07;009222;21;3;132;93;0;740090.0;227.16;0.84
01/01/2023 15:50:08;009827;21;3;107;86;0;12515.9;229.68;0.0
01/01/2023 15:50:09;009534;21;63;91;73;0;229301.8;227.79;1.02;214325.5;19.44;20.66;-2.8
01/01/2023 15:50:10;009963;21;3;102;85;0;-818041.4;226.12;0.0
01/01/2023 15:50:11;009112;21;3;97;78;0;159961.4;226.47;0.12
01/01/2023 15:50:12;00a082;21;63;106;85;0;424158.6;226.33;0.24;423635.9;2.72;4.98;-2.8
01/01/2023 15:55:02;00a407;21;3;102;82;0;89055.5;220.58;0.54
01/01/2023 15:55:03;009212;21;3;89;73;0;1352195.7;221.26;0.14
01/01/2023 15:55:04;009224;21;3;92;74;0;1272267.5;222.22;0.02
01/01/2023 15:55:05;009629;21;63;104;85;0;1005327.4;220.4;0.06;1373691.8;0.68;1.42;-2.8
01/01/2023 15:55:06;009074;21;63;106;84;0;56051.4;222.11;0.1;143720.6;1.28;2.04;-2.8
01/01/2023 15:55:07;009222;21;3;133;93;0;740094.5;222.39;0.88
01/01/2023 15:55:08;009827;21;3;106;86;0;12515.9;222.65;0.0
01/01/2023 15:55:09;009534;21;63;93;74;0;229309.9;222.27;1.06;214334.1;19.42;20.74;-2.8
01/01/2023 15:55:10;009963;21;3;102;85;0;-818041.1;220.6;0.0
01/01/2023 15:55:11;009112;21;3;96;78;0;159961.4;220.45;0.12
01/01/2023 15:55:13;00a082;21;63;109;84;0;424159.7;221.38;0.26;423638.0;2.78;5.22;-2.8
01/01/2023 16:00:02;00a407;21;3;101;82;0;89057.8;224.79;0.6
01/01/2023 16:00:03;009212;21;3;94;76;0;1352195.9;225.06;0.0
01/01/2023 16:00:04;009224;21;3;90;73;0;1272267.6;227.67;0.02
01/01/2023 16:00:05;009629;21;63;105;84;0;1005327.6;224.17;0.06;1373692.4;0.66;1.36;-2.8
01/01/2023 16:00:06;009074;21;63;107;85;0;56051.9;226.68;0.1;143721.5;1.28;1.98;-2.8
01/01/2023 16:00:07;009222;21;3;132;93;0;740099.1;227.52;0.84
01/01/2023 16:00:08;009827;21;3;106;87;0;12515.9;229.86;0.0
01/01/2023 16:00:09;009534;21;63;93;75;0;229317.9;227.61;1.08;214342.8;20.5;21.7;-2.8
01/01/2023 16:00:10;009963;21;3;102;84;0;-818040.7;224.55;0.0
01/01/2023 16:00:11;009112;21;3;95;77;0;159961.4;224.74;0.12
01/01/2023 16:00:12;00a082;21;63;105;84;0;424160.9;226.78;0.24;423640.2;2.8;5.06;-2.8
01/01/2023 16:05:02;00a407;21;3;100;82;0;89060.2;222.23;0.58
01/01/2023 16:05:03;009212;21;3;94;76;0;1352195.9;222.93;0.0
01/01/2023 16:05:04;009224;21;3;89;73;0;1272267.6;226.03;0.02
01/01/2023 16:05:05;009629;21;63;105;84;0;1005327.9;222.33;0.06;1373692.9;0.68;1.42;-2.8
01/01/2023 16:05:06;009074;21;63;107;85;0;56052.5;225.22;0.1;143722.4;1.28;2.08;-2.8
01/01/2023 16:05:07;009222;21;3;132;93;0;740103.2;225.9;0.04
01/01/2023 16:05:08;009827;21;3;106;87;0;12516.0;224.75;0.0
01/01/2023 16:05:09;009534;21;63;93;75;0;229326.1;225.44;1.04;214351.5;19.5;20.9;-2.8
01/01/2023 16:05:10;009963;21;3;102;85;0;-818040.5;222.16;0.02
01/01/2023 16:05:11;009112;21;3;96;78;0;159961.4;222.37;0.12
01/01/2023 16:05:12;00a082;21;63;105;84;0;424162.0;224.98;0.26;423642.4;2.76;5.32;-2.8
01/01/2023 16:10:02;00a407;21;3;102;82;0;89062.7;225.44;0.56
01/01/2023 16:10:03;009212;21;3;92;75;0;1352195.9;225.34;0.0
01/01/2023 16:10:04;009224;21;3;89;72;0;1272267.6;228.39;0.02
01/01/2023 16:10:05;009629;21;63;104;84;0;1005328.2;224.9;0.06;1373693.5;0.66;1.4;-2.8
01/01/2023 16:10:06;009074;21;63;106;85;0;56053.0;227.87;0.1;143723.2;1.26;2.08;-2.8
01/01/2023 16:10:07;009222;21;3;132;93;0;740103.3;227.79;0.04
01/01/2023 16:10:08;009827;21;3;107;86;0;12516.0;228.49;0.0
01/01/2023 16:10:09;009534;21;63;93;75;0;229334.3;228.51;1.06;214360.3;19.96;21.16;-2.8
01/01/2023 16:10:10;009963;21;3;100;85;0;-818040.1;225.11;0.02
01/01/2023 16:10:11;009112;21;3;96;77;0;159961.4;225.1;0.12
01/01/2023 16:10:12;00a082;21;63;107;84;0;424163.2;226.96;0.26;423644.6;2.74;5.34;-2.8
01/01/2023 16:15:02;00a407;21;3;101;82;0;89065.1;225.53;0.58
01/01/2023 16:15:03;009212;21;3;96;78;0;1352195.9;225.34;0.0
01/01/2023 16:15:04;009224;21;3;85;70;0;1272267.7;226.03;0.02
01/01/2023 16:15:05;009629;21;63;104;84;0;1005328.4;225.08;0.06;1373694.1;0.66;1.36;-2.8
01/01/2023 16:15:06;009074;21;63;107;86;0;56053.5;226.23;0.1;143724.1;1.26;1.98;-2.8
01/01/2023 16:15:07;009222;21;3;133;93;0;740103.4;226.26;0.04
01/01/2023 16:15:08;009827;21;3;107;87;0;12516.0;228.22;0.0
01/01/2023 16:15:09;009534;21;63;92;75;0;229342.4;226.61;1.02;214369.0;19.28;20.48;-2.8
