035346;SN;Type1;Type2;RSSI1;RSSI2;BAT;DATA
LORA_V100
23/12/2022 15:10:02;00a407;21;3;102;84;0;82429.0;228.64;0.5
23/12/2022 15:10:03;009212;21;3;98;79;0;1351399.1;228.58;0.0
23/12/2022 15:10:04;009224;21;3;95;77;0;1271811.8;228.85;0.02
23/12/2022 15:10:05;009629;21;63;104;84;0;1004621.5;228.3;0.06;1372158.5;0.62;1.44;-2.8
23/12/2022 15:10:06;009074;21;63;108;87;0;55516.5;228.88;0.02;142788.3;0.22;0.5;-2.8
23/12/2022 15:10:07;009222;21;3;131;93;0;732505.7;228.78;0.58
23/12/2022 15:10:08;009827;21;3;114;92;0;11374.5;230.04;0.0
23/12/2022 15:10:09;009534;21;63;91;73;0;216483.9;229.23;0.22;199392.2;2.0;4.56;-2.8
23/12/2022 15:10:10;009963;21;3;101;84;0;-819402.8;228.88;0.0
23/12/2022 15:10:11;009112;21;3;93;76;0;150804.4;228.48;0.12
23/12/2022 15:10:12;00a082;21;63;109;87;0;421210.5;228.22;0.26;417838.0;2.7;5.4;-2.8
23/12/2022 15:15:02;00a407;21;3;104;83;0;82432.3;223.88;0.52
23/12/2022 15:15:03;009212;21;3;98;79;0;1351399.1;224.32;0.0
23/12/2022 15:15:04;009224;21;3;95;77;0;1271811.8;226.49;0.02
23/12/2022 15:15:05;009629;21;63;105;84;0;1004621.7;223.25;0.06;1372159.1;0.62;1.42;-2.8
23/12/2022 15:15:06;009074;21;63;109;88;0;55516.6;226.5;0.02;142788.5;0.22;0.48;-2.8
23/12/2022 15:15:07;009222;21;3;132;93;0;732508.6;226.26;0.58
23/12/2022 15:15:08;009827;21;3;113;92;0;11374.5;226.76;0.0
23/12/2022 15:15:09;009534;21;63;91;73;0;216484.7;226.7;0.22;199394.1;2.02;4.52;-2.8
23/12/2022 15:15:10;009963;21;3;102;85;0;-819402.4;223.54;0.0
23/12/2022 15:15:11;009112;21;3;93;76;0;150804.5;223.83;0.12
23/12/2022 15:15:12;00a082;21;63;109;88;0;421211.7;225.79;0.26;417840.2;2.7;5.32;-2.8
23/12/2022 15:20:02;00a407;21;3;103;84;0;82435.1;223.51;0.5
23/12/2022 15:20:03;009212;21;3;98;79;0;1351399.1;223.67;0.0
23/12/2022 15:20:04;009224;21;3;95;77;0;1271811.9;227.3;0.02
23/12/2022 15:20:05;009629;21;63;104;84;0;1004622.0;223.43;0.06;1372159.7;0.64;1.36;-2.8
23/12/2022 15:20:06;009074;21;63;109;87;0;55516.7;226.41;0.02;142788.7;0.24;0.48;-2.8
23/12/2022 15:20:07;009222;21;3;132;93;0;732511.5;226.98;0.58
23/12/2022 15:20:08;009827;21;3;113;92;0;11374.5;227.03;0.0
23/12/2022 15:20:09;009534;21;63;91;73;0;216485.6;227.61;0.22;199396.0;2.02;4.48;-2.8
23/12/2022 15:20:10;009963;21;3;102;85;0;-819402.2;223.45;0.0
23/12/2022 15:20:11;009112;21;3;93;76;0;150804.5;223.1;0.12
23/12/2022 15:20:12;00a082;21;63;109;88;0;421212.8;226.24;0.26;417842.5;2.7;5.22;-2.8
23/12/2022 15:25:02;00a407;21;3;103;84;0;82437.6;222.78;0.5
23/12/2022 15:25:03;009212;21;3;97;79;0;1351399.1;222.56;0.0
23/12/2022 15:25:04;009224;21;3;95;77;0;1271811.9;226.22;0.02
23/12/2022 15:25:05;009629;21;63;105;84;0;1004622.3;222.24;0.06;1372160.3;0.62;1.38;-2.8
23/12/2022 15:25:06;009074;21;63;108;87;0;55516.8;226.96;0.02;142788.9;0.22;0.48;-2.8
23/12/2022 15:25:07;009222;21;3;132;93;0;732514.5;226.26;0.58
23/12/2022 15:25:08;009827;21;3;114;92;0;11374.6;226.57;0.0
23/12/2022 15:25:09;009534;21;63;91;73;0;216486.6;226.97;0.22;199398.1;2.04;4.44;-2.8
23/12/2022 15:25:10;009963;21;3;101;85;0;-819401.8;222.62;0.0
23/12/2022 15:25:11;009112;21;3;93;76;0;150804.5;222.73;0.12
23/12/2022 15:25:12;00a082;21;63;110;88;0;421213.9;226.15;0.24;417844.6;2.68;5.08;-2.8
23/12/2022 15:30:02;00a407;21;3;103;84;0;82440.1;223.14;0.5
23/12/2022 15:30:03;009212;21;3;98;79;0;1351399.1;222.83;0.0
23/12/2022 15:30:04;009224;21;3;95;77;0;1271811.9;225.85;0.02
23/12/2022 15:30:05;009629;21;63;104;84;0;1004622.5;222.42;0.06;1372160.9;0.62;1.4;-2.8
23/12/2022 15:30:06;009074;21;63;108;87;0;55516.9;225.04;0.02;142789.1;0.24;0.48;-2.8
23/12/2022 15:30:07;009222;21;3;130;93;0;732516.7;225.45;0.04
23/12/2022 15:30:08;009827;21;3;114;92;0;11374.6;225.02;0.0
23/12/2022 15:30:09;009534;21;63;91;73;0;216487.5;225.98;0.22;199400.0;2.02;4.7;-2.8
23/12/2022 15:30:10;009963;21;3;101;85;0;-819401.6;222.81;0.0
23/12/2022 15:30:11;009112;21;3;93;76;0;150804.5;222.91;0.12
23/12/2022 15:30:12;00a082;21;63;109;87;0;421215.0;224.62;0.28;417846.8;2.7;5.54;-2.8
23/12/2022 15:35:02;00a407;21;3;103;84;0;82442.7;226.99;0.5
23/12/2022 15:35:03;009212;21;3;98;79;0;1351399.1;227.28;0.0
23/12/2022 15:35:04;009224;21;3;95;78;0;1271812.0;227.3;0.02
23/12/2022 15:35:05;009629;21;63;105;84;0;1004622.8;226.92;0.06;1372161.5;0.64;1.38;-2.8
23/12/2022 15:35:06;009074;21;63;109;87;0;55517.0;226.59;0.02;142789.3;0.24;0.48;-2.8
23/12/2022 15:35:07;009222;21;3;132;93;0;732516.8;226.89;0.02
23/12/2022 15:35:08;009827;21;3;114;92;0;11374.6;228.49;0.0
