035346;SN;Type1;Type2;RSSI1;RSSI2;BAT;DATA
LORA_V100
16/02/2022 21:32:38;000352;2;0;97;0;3.4;22.54;61.52;0;0
16/02/2022 21:34:50;000203;1;0;75;0;3.3;-0.5;22.97;358434;62220
16/02/2022 21:35:43;000156;2;0;109;0;3.4;21.98;61.18;0;0
16/02/2022 21:39:37;000311;2;0;87;0;3.3;24.61;54.96;0;0
16/02/2022 21:39:58;000156;2;0;107;106;3.4;22.23;60.95;0;0
