035346;SN;Type1;Type2;RSSI1;RSSI2;BAT;DATA
LORA_V100
07/12/2022 14:24:52;009224;25;0;107;-1;0
07/12/2022 14:26:09;009222;25;0;97;-1;0
07/12/2022 14:30:03;009222;21;0;103;84;0;721315.1
07/12/2022 14:30:11;009534;25;0;101;-1;0
07/12/2022 14:31:23;009963;25;0;91;-1;0
07/12/2022 14:31:32;009963;25;0;81;-1;0
07/12/2022 14:33:56;009629;25;0;97;-1;0
07/12/2022 14:35:44;009074;25;0;132;-1;0
07/12/2022 14:38:15;009212;25;0;96;-1;0
07/12/2022 14:40:03;009222;21;0;101;85;0;721315.7
07/12/2022 14:40:11;009963;21;0;100;85;0;-822032.4
07/12/2022 14:40:16;009629;21;0;103;88;0;1003392.7
07/12/2022 14:40:18;009074;21;0;111;93;0;54710.5
07/12/2022 14:40:21;009212;21;0;98;80;0;1350507.4
07/12/2022 14:42:48;00a407;25;0;96;-1;0
07/12/2022 14:43:50;009827;25;0;85;-1;0
07/12/2022 14:50:03;009222;21;0;101;85;0;721326.4
07/12/2022 14:50:09;00a407;21;0;101;84;0;68127.8
07/12/2022 14:50:11;009963;21;0;98;82;0;-822032.4
07/12/2022 14:55:11;00a407;21;0;106;84;0;68127.8
07/12/2022 14:55:11;009212;21;0;98;83;0;1350507.4
07/12/2022 14:55:12;009224;21;0;131;93;0;1270196.2
07/12/2022 14:55:12;009629;21;0;105;84;0;1003393.2
07/12/2022 14:55:13;009074;21;0;112;92;0;54710.7
07/12/2022 14:55:14;009222;21;0;105;85;0;721326.4
07/12/2022 14:55:14;009827;21;0;97;76;0;11238.2
07/12/2022 14:55:15;009534;21;0;99;80;0;192850.7
07/12/2022 14:55:15;009963;21;0;102;82;0;-822032.4
07/12/2022 15:00:02;00a407;21;3;104;85;0;68143.5;224.52;1.26
07/12/2022 15:00:03;009212;21;3;101;82;0;1350507.4;225.43;0.0
07/12/2022 15:00:04;009224;21;3;126;94;0;1270196.2;226.67;0.02
07/12/2022 15:00:05;009629;21;63;111;89;0;1003393.7;221.69;0.06;1369467.7;0.66;1.38;-2.8
07/12/2022 15:00:06;009074;21;63;112;90;0;54710.9;225.68;0.02;141452.2;0.2;0.46;-2.8
07/12/2022 15:00:07;009222;21;3;106;86;0;721336.8;226.26;1.0
07/12/2022 15:00:08;009827;21;3;96;77;0;11238.3;226.76;0.0
07/12/2022 15:00:09;009534;21;63;99;80;0;192867.0;225.8;1.06;172042.4;19.78;21.38;-2.8
07/12/2022 15:00:10;009963;21;3;104;87;0;-822019.8;225.2;1.6
07/12/2022 15:00:11;00a407;21;3;107;85;0;68143.5;224.52;1.26
