035346;SN;Type1;Type2;RSSI1;RSSI2;BAT;DATA
LORA_V100
10/01/2023 15:10:02;00a407;21;3;103;85;0;105301.4;223.97;1.76
10/01/2023 15:10:03;009212;21;3;95;77;0;1352680.2;224.59;0.0
10/01/2023 15:10:04;009224;21;3;102;83;0;1272946.9;226.22;0.02
10/01/2023 15:10:05;009629;21;63;103;84;0;1006020.1;223.98;0.08;1375198.2;0.7;1.46;-2.8
10/01/2023 15:10:06;009074;21;63;110;88;0;56419.4;225.31;0.02;144419.1;0.24;0.6;-2.8
10/01/2023 15:10:07;009222;21;3;133;93;0;746938.4;225.9;0.62
10/01/2023 15:10:08;009827;21;3;108;89;0;12827.5;227.3;0.0
10/01/2023 15:10:09;009534;21;63;92;74;0;241147.8;226.52;0.24;228301.6;2.0;4.76;-2.8
10/01/2023 15:10:10;009963;21;3;98;82;0;-816801.3;224.19;0.0
10/01/2023 15:10:11;009112;21;3;92;75;0;162945.3;224.47;0.12
10/01/2023 15:10:12;00a082;21;63;108;86;0;427129.7;225.52;0.28;429401.4;2.78;5.76;-2.8
10/01/2023 15:15:02;00a407;21;3;103;85;0;105315.0;226.35;1.7
10/01/2023 15:15:03;009212;21;3;96;77;0;1352680.2;227.1;0.0
10/01/2023 15:15:04;009224;21;3;102;83;0;1272946.9;225.58;0.02
10/01/2023 15:15:05;009629;21;63;104;84;0;1006020.3;226.65;0.06;1375198.8;0.66;1.42;-2.8
10/01/2023 15:15:06;009074;21;63;110;88;0;56419.6;225.68;0.02;144419.4;0.24;0.48;-2.8
10/01/2023 15:15:07;009222;21;3;133;93;0;746941.4;225.63;0.6
10/01/2023 15:15:08;009827;21;3;109;89;0;12827.6;229.13;0.0
10/01/2023 15:15:09;009534;21;63;93;74;0;241148.7;226.07;0.22;228303.6;1.98;4.64;-2.8
10/01/2023 15:15:10;009963;21;3;98;82;0;-816801.3;226.67;0.0
10/01/2023 15:15:11;009112;21;3;92;75;0;162945.4;226.84;0.12
10/01/2023 15:15:12;00a082;21;63;108;87;0;427130.8;224.89;0.26;429403.8;2.74;5.48;-2.8
10/01/2023 15:20:02;00a407;21;3;104;85;0;105328.5;227.09;1.66
10/01/2023 15:20:03;009212;21;3;96;78;0;1352680.2;227.74;0.0
10/01/2023 15:20:04;009224;21;3;103;83;0;1272947.0;227.12;0.02
10/01/2023 15:20:05;009629;21;63;103;84;0;1006020.6;227.29;0.06;1375199.4;0.64;1.44;-2.8
10/01/2023 15:20:06;009074;21;63;110;88;0;56419.7;227.51;0.02;144419.6;0.26;0.58;-2.8
10/01/2023 15:20:07;009222;21;3;133;93;0;746944.3;227.07;0.6
10/01/2023 15:20:08;009827;21;3;108;89;0;12827.6;229.95;0.0
10/01/2023 15:20:09;009534;21;63;92;74;0;241149.8;227.34;0.22;228305.9;2.0;4.66;-2.8
10/01/2023 15:20:10;009963;21;3;99;83;0;-816801.3;227.04;0.0
10/01/2023 15:20:11;009112;21;3;92;75;0;162945.4;227.93;0.12
10/01/2023 15:20:12;00a082;21;63;107;87;0;427131.9;226.51;0.26;429406.1;2.76;5.5;-2.8
10/01/2023 15:25:02;00a407;21;3;103;84;0;105342.5;228.55;1.66
10/01/2023 15:25:03;009212;21;3;96;77;0;1352680.2;228.21;0.0
10/01/2023 15:25:04;009224;21;3;103;84;0;1272947.0;227.21;0.02
10/01/2023 15:25:05;009629;21;63;104;84;0;1006020.9;228.21;0.06;1375200.0;0.64;1.38;-2.8
10/01/2023 15:25:06;009074;21;63;110;88;0;56419.8;227.23;0.02;144419.9;0.24;0.54;-2.8
10/01/2023 15:25:07;009222;21;3;133;93;0;746947.2;227.43;0.58
10/01/2023 15:25:08;009827;21;3;108;88;0;12827.6;228.49;0.0
10/01/2023 15:25:09;009534;21;63;93;74;0;241150.6;227.24;0.22;228307.8;1.98;4.48;-2.8
10/01/2023 15:25:10;009963;21;3;99;82;0;-816801.2;228.61;0.0
10/01/2023 15:25:11;009112;21;3;93;75;0;162945.4;228.66;0.12
10/01/2023 15:25:12;00a082;21;63;108;87;0;427133.1;226.51;0.24;429408.3;2.7;5.18;-2.8
10/01/2023 15:30:02;00a407;21;3;103;84;0;105356.1;225.25;1.5
10/01/2023 15:30:03;009212;21;3;96;77;0;1352680.2;225.98;0.0
10/01/2023 15:30:04;009224;21;3;102;83;0;1272947.0;227.03;0.02
10/01/2023 15:30:05;009629;21;63;104;83;0;1006021.1;225.27;0.06;1375200.6;0.64;1.44;-2.8
10/01/2023 15:30:06;009074;21;63;110;88;0;56419.9;226.96;0.02;144420.1;0.3;0.54;-2.8
10/01/2023 15:30:07;009222;21;3;133;93;0;746950.2;226.71;0.6
10/01/2023 15:30:08;009827;21;3;109;88;0;12827.7;228.77;0.0
10/01/2023 15:30:09;009534;21;63;92;74;0;241151.4;227.52;0.24;228309.7;2.04;4.7;-2.8
10/01/2023 15:30:10;009963;21;3;99;82;0;-816801.2;225.94;0.0
10/01/2023 15:30:11;009112;21;3;92;75;0;162945.4;226.11;0.12
10/01/2023 15:30:12;00a082;21;63;107;86;0;427134.2;226.33;0.26;429410.5;2.76;5.56;-2.8
10/01/2023 15:35:02;00a407;21;3;104;85;0;105368.4;223.05;1.48
10/01/2023 15:35:03;009212;21;3;95;78;0;1352680.2;223.57;0.0
10/01/2023 15:35:04;009224;21;3;103;84;0;1272947.1;227.3;0.02
10/01/2023 15:35:05;009629;21;63;103;84;0;1006021.4;222.51;0.06;1375201.2;0.68;1.46;-2.8
10/01/2023 15:35:06;009074;21;63;110;88;0;56420.1;226.68;0.04;144420.4;0.32;0.54;-2.8
10/01/2023 15:35:07;009222;21;3;132;93;0;746953.1;226.71;0.6
10/01/2023 15:35:08;009827;21;3;109;88;0;12827.7;230.77;0.0
10/01/2023 15:35:09;009534;21;63;92;74;0;241152.3;227.52;0.22;228311.7;2.0;4.56;-2.8
10/01/2023 15:35:10;009963;21;3;100;82;0;-816801.2;223.08;0.0
