035346;SN;Type1;Type2;RSSI1;RSSI2;BAT;DATA
LORA_V100
19/12/2022 15:10:02;00a407;21;3;105;84;0;78143.5;224.24;0.94
19/12/2022 15:10:03;009212;21;3;96;78;0;1351272.0;224.59;0.0
19/12/2022 15:10:04;009224;21;3;95;77;0;1271236.4;225.67;0.02
19/12/2022 15:10:05;009629;21;63;105;84;0;1004313.4;223.52;0.06;1371486.2;0.66;1.38;-2.8
19/12/2022 15:10:06;009074;21;63;111;89;0;55372.6;224.67;0.02;142521.6;0.26;0.5;-2.8
19/12/2022 15:10:07;009222;21;3;132;93;0;729426.3;225.63;0.94
19/12/2022 15:10:08;009827;21;3;113;92;0;11339.8;226.85;0.0
19/12/2022 15:10:09;009534;21;63;89;72;0;210060.3;224.71;1.04;192096.4;19.4;20.6;-2.8
19/12/2022 15:10:10;009963;21;3;102;85;0;-820149.7;224.65;0.0
19/12/2022 15:10:11;009112;21;3;93;76;0;149890.2;224.56;0.18
19/12/2022 15:10:12;00a082;21;63;109;87;0;419908.8;224.44;0.24;415301.6;2.68;5.06;-2.8
19/12/2022 15:15:02;00a407;21;3;104;85;0;78149.2;225.53;0.98
19/12/2022 15:15:03;009212;21;3;96;77;0;1351272.0;225.98;0.0
19/12/2022 15:15:04;009224;21;3;95;76;0;1271236.4;225.13;0.02
19/12/2022 15:15:05;009629;21;63;104;84;0;1004313.6;225.45;0.06;1371486.8;0.64;1.38;-2.8
19/12/2022 15:15:06;009074;21;63;111;89;0;55372.7;224.31;0.02;142521.8;0.22;0.5;-2.8
19/12/2022 15:15:07;009222;21;3;133;93;0;729431.4;224.91;0.96
19/12/2022 15:15:08;009827;21;3;113;92;0;11339.8;227.49;0.0
19/12/2022 15:15:09;009534;21;63;88;72;0;210068.4;225.07;1.04;192105.1;19.52;20.68;-2.8
19/12/2022 15:15:10;009963;21;3;101;85;0;-820149.3;226.3;0.0
19/12/2022 15:15:11;009112;21;3;93;76;0;149890.3;225.92;0.18
19/12/2022 15:15:12;00a082;21;63;110;88;0;419909.9;223.99;0.24;415303.9;2.7;5.06;-2.8
19/12/2022 15:20:02;00a407;21;3;104;84;0;78154.4;224.52;1.12
19/12/2022 15:20:03;009212;21;3;96;77;0;1351272.0;224.69;0.0
19/12/2022 15:20:04;009224;21;3;95;77;0;1271236.5;224.4;0.02
19/12/2022 15:20:05;009629;21;63;105;84;0;1004313.9;223.62;0.06;1371487.4;0.64;1.38;-2.8
19/12/2022 15:20:06;009074;21;63;111;89;0;55372.8;223.85;0.02;142522.1;0.26;0.5;-2.8
19/12/2022 15:20:07;009222;21;3;133;93;0;729436.4;224.1;0.94
19/12/2022 15:20:08;009827;21;3;113;92;0;11339.9;227.49;0.0
19/12/2022 15:20:09;009534;21;63;89;72;0;210076.6;224.26;1.04;192113.8;19.32;20.52;-2.8
19/12/2022 15:20:10;009963;21;3;102;85;0;-820149.0;223.91;0.0
19/12/2022 15:20:11;009112;21;3;92;75;0;149890.3;224.19;0.18
19/12/2022 15:20:12;00a082;21;63;109;88;0;419911.1;223.63;0.26;415306.0;2.72;5.1;-2.8
19/12/2022 15:25:02;00a407;21;3;104;85;0;78159.3;222.13;1.0
19/12/2022 15:25:03;009212;21;3;95;77;0;1351272.0;222.56;0.0
19/12/2022 15:25:04;009224;21;3;94;76;0;1271236.5;224.31;0.02
19/12/2022 15:25:05;009629;21;63;104;84;0;1004314.2;221.96;0.06;1371487.9;0.64;1.4;-2.8
19/12/2022 15:25:06;009074;21;63;111;89;0;55372.9;223.76;0.02;142522.3;0.26;0.5;-2.8
19/12/2022 15:25:07;009222;21;3;132;93;0;729441.4;224.37;0.98
19/12/2022 15:25:08;009827;21;3;113;92;0;11339.9;226.85;0.0
19/12/2022 15:25:09;009534;21;63;89;72;0;210084.8;224.53;1.06;192122.5;19.68;21.18;-2.8
19/12/2022 15:25:10;009963;21;3;102;84;0;-820148.7;222.25;0.0
19/12/2022 15:25:11;009112;21;3;93;76;0;149890.4;222.91;0.18
19/12/2022 15:25:12;00a082;21;63;110;88;0;419912.2;223.9;0.28;415308.2;2.68;5.38;-2.8
19/12/2022 15:30:02;00a407;21;3;105;85;0;78164.2;223.05;0.9
19/12/2022 15:30:03;009212;21;3;95;77;0;1351272.0;223.02;0.0
19/12/2022 15:30:04;009224;21;3;93;76;0;1271236.5;227.03;0.02
19/12/2022 15:30:05;009629;21;63;104;84;0;1004314.4;222.61;0.06;1371488.5;0.64;1.36;-2.8
19/12/2022 15:30:06;009074;21;63;110;90;0;55373.0;227.23;0.02;142522.5;0.26;0.5;-2.8
19/12/2022 15:30:07;009222;21;3;132;93;0;729446.4;227.16;0.94
19/12/2022 15:30:08;009827;21;3;113;92;0;11339.9;226.3;0.0
19/12/2022 15:30:09;009534;21;63;90;72;0;210093.0;226.97;1.04;192131.2;19.54;20.92;-2.8
19/12/2022 15:30:10;009963;21;3;102;85;0;-820148.4;222.71;0.0
19/12/2022 15:30:11;009112;21;3;93;76;0;149890.5;223.01;0.18
19/12/2022 15:30:12;00a082;21;63;110;88;0;419913.3;226.15;0.24;415310.3;2.66;5.1;-2.8
19/12/2022 15:35:02;00a407;21;3;105;84;0;78169.2;223.42;0.96
19/12/2022 15:35:03;009212;21;3;95;77;0;1351272.0;223.76;0.0
19/12/2022 15:35:04;009224;21;3;94;77;0;1271236.6;225.49;0.02
19/12/2022 15:35:05;009629;21;63;105;84;0;1004314.7;223.06;0.06;1371489.1;0.64;1.38;-2.8
19/12/2022 15:35:06;009074;21;63;111;89;0;55373.1;224.95;0.02;142522.7;0.24;0.5;-2.8
19/12/2022 15:35:07;009222;21;3;133;93;0;729446.7;224.91;0.04
19/12/2022 15:35:08;009827;21;3;113;92;0;11340.0;227.4;0.0
19/12/2022 15:35:09;009534;21;63;89;72;0;210101.1;225.44;1.08;192140.0;19.76;21.32;-2.8
19/12/2022 15:35:10;009963;21;3;102;85;0;-820148.1;223.27;0.0
19/12/2022 15:35:11;009112;21;3;94;76;0;149890.5;223.19;0.18
19/12/2022 15:35:12;00a082;21;63;109;88;0;419914.4;224.08;0.26;415312.5;2.7;5.48;-2.8
19/12/2022 15:40:02;00a407;21;3;104;85;0;78174.2;224.43;1.16
19/12/2022 15:40:03;009212;21;3;95;77;0;1351272.0;224.69;0.0
19/12/2022 15:40:04;009224;21;3;94;76;0;1271236.6;225.58;0.02
19/12/2022 15:40:05;009629;21;63;104;84;0;1004315.0;224.81;0.06;1371489.7;0.64;1.38;-2.8
19/12/2022 15:40:06;009074;21;63;111;88;0;55373.2;224.85;0.02;142522.9;0.24;0.5;-2.8
19/12/2022 15:40:07;009222;21;3;132;93;0;729446.8;225.36;0.02
19/12/2022 15:40:08;009827;21;3;113;93;0;11340.0;225.66;0.0
19/12/2022 15:40:09;009534;21;63;91;73;0;210109.3;225.8;1.04;192148.7;19.7;21.42;-2.8
19/12/2022 15:40:10;009963;21;3;101;85;0;-820147.8;224.46;0.0
19/12/2022 15:40:11;009112;21;3;94;77;0;149890.6;224.92;0.18
19/12/2022 15:40:12;00a082;21;63;108;87;0;419915.5;224.8;0.24;415314.7;2.72;5.14;-2.8
19/12/2022 15:45:02;00a407;21;3;104;85;0;78179.3;224.15;0.88
19/12/2022 15:45:03;009212;21;3;96;77;0;1351272.0;224.59;0.0
19/12/2022 15:45:04;009224;21;3;94;77;0;1271236.7;224.94;0.02
19/12/2022 15:45:05;009629;21;63;104;84;0;1004315.2;224.07;0.06;1371490.2;0.64;1.36;-2.8
